name,city,street_address,logo_url,latitude,longitude
Imran Altaf Clinic,Multan,Nishtar Rd Al Rahim Colony Multan,https://static.marham.pk/assets/images/default-hospital-image.jpg,30.202856,71.448974
Health Expert,Multan,"Nawab Khan Street, Chah Bohar Wala Jalilabad Colony Multan",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Health First Physiotherapy Clinic,Multan,Rangpur Rd Chowk Munda Multan,https://static.marham.pk/assets/images/default-hospital-image.jpg,30.581272,71.244938
Healthy Hearing Audiology Clinic,Multan,"House No. 86-A/208/B-14, near Al-Rehma Masjid Shadab Colony Multan",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Hear All Audiology Center,Multan,"Near Aga Khan Lab, Opposite National Bank, Basement Kareem Center Nishtar Road Multan",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Hearing Care Service   Multan,Multan,Alam Sher Plaza Office No. 5 Near MRI Nishtar Road Main Nishtar Road Multan,https://static.marham.pk/assets/images/default-hospital-image.jpg,30.201474,71.452075
Heart Care Clinc Hospital,Multan,"Street No 22 E-Block, Oppo. Masjid Al Habib Zikariya Town Multan",https://static.marham.pk/assets/images/default-hospital-image.jpg,30.198381,71.468703
Shaafi International Hospital,Islamabad,"C-3, Doctors Town PWD Town Islamabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,33.566133,73.129831
Health Plus Clinic,Islamabad,"Plaza#Huma, Ground Floor,Nearest:Opposite Polyclinic Hospital, Fazl-e-Haq Road Blue Area G-7 Islamabad",https://static.marham.pk/assets/hospitals/1197/download-98-47_450X450.jpg,33.722495,73.082078
Sarf Hospital,Islamabad,"SARF Plaza, Plot 6E F-10 Islamabad",https://static.marham.pk/assets/hospitals/4970/download-14-84_450X450.png,33.697414,73.010811
Capital International Hospital,Islamabad,Street 3 G-12 Islamabad,https://static.marham.pk/assets/hospitals/3641/3641-4da3ff0072345443cfdfd5f6d302609d7bf5e8a1_450X450.png,33.649788,72.976586
Noors Medical Center,Islamabad,"Shop No 6 & 8, Next to TCS Office, Executive Complex G-8 Islamabad",https://static.marham.pk/assets/hospitals/5312/download-2021-08-03t164421-24_450X450.jpg,,
MedOne HealthCare,Islamabad,"Office # 18, 1st Floor, City Arcade Plaza I-8 Islamabad",https://static.marham.pk/assets/hospitals/5264/download-2021-08-03t163728-5_450X450.jpg,,
Hayat e Nou Drug and Psychological Centre,Faisalabad,house no 63 F block Millat Town Faisalabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.495078,73.101842
Heal with Diet,Faisalabad,P# 652 Street Number 9 Sadar bazar Mansoorabad Faisalabad Mansoorabad Faisalabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.431994,73.112858
Health Care Clinic (Faisalabad),Faisalabad,"371, Nera Chiniot Dialysis Center Jinnah Colony Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.419867,73.063138
Capital Diagnostic Centre,Islamabad,Pak Media Foundation plaza G-8 Islamabad,https://static.marham.pk/assets/hospitals/3234/download-96-47_450X450.jpg,,
Clinics and Diagnostics Hospital,Islamabad,Main double road.  Near Askari bank   Islamabad G-13 Islamabad,https://static.marham.pk/assets/hospitals/3699/download-77-67-170x170-49_450X450.jpg,,
Care+ Medical Center,Islamabad,"M2XX+F95, 20-C, Crescent Arcade G-8 Markaz Islamabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,33.698542,73.048425
HM Diagnostic Center,Islamabad,G8 Markaz G-8 Islamabad,https://static.marham.pk/assets/hospitals/4672/1595390962-106510185-106817884423220-7193683577062851783-n-53_450X450.png,,
Islamabad International Hospital & Research Center,Islamabad,"FECHS E 11/2, Islamabad, Islamabad Capital Territory Sector E Islamabad",https://static.marham.pk/assets/hospitals/1951/download-12-47_450X450.png,33.702028,72.9677
Hameed Memorial Hospital,Faisalabad,Sadar Bazar Road Jhumra Road Faisalabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Hamza Children's Clinic,Faisalabad,"Green Belt Road, Block Z Madina Town Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Happy Heart Clinic,Faisalabad,"Plot 532, Block A People\'s Colony No 1 Peoples Colony 1 Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Happy Kid Clinic,Faisalabad,"P-10, Mian Chowk, Main Road Haseeb Shaheed Colony Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Hashim Child Care Clinic,Faisalabad,"House No 81, Abdullah City, Rana Adnan Road, Samandari Road Samundri Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Hassan Clinic,Faisalabad,Near Afzal Bakery Chibban Road Hajvery Town Faisalabad Faisalabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.431134,73.096489
Global Medical Complex (Faisalabad),Faisalabad,Main Susan Road Madina Town Faisalabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Gm Family Clinic,Faisalabad,200 R.B Lathian Wala Sheikhopura Road Faisalabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.418714,73.079107
Govt Al-hamad hospital,Faisalabad,Nishatabad nishatabad Faisalabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Grey Hospital (Faisalabad),Faisalabad,"Abdullah Commercial Market, Opposite To Children Hospital Babu Wala Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Hafiz Ayub Dental Care,Faisalabad,"Main Commercial Market, Liaquat Town Jhang Road Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.414125,73.048066
Fatima Memorial Medicare (Faisalabad),Faisalabad,2-5 Main Road Chenab Garden Faisalabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Fazal Ilahi Chatha Hospital,Faisalabad,"Faisalabad City Road, Jaranwala Jaranwala Road Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Fozia Medicare,Faisalabad,"Msin, Zulfiqar Road, Near Khayaban Garden, Askari Market punjab Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.47466,73.08658
Fraz Medicare,Faisalabad,"8 Chak, Near Al Sultan Petroleum Ring Road Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.463133,73.046879
Ghufran Skin Clinic,Faisalabad,Sheikh Colony Jhang Road Faisalabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.411051,73.044217
Ghulam Qadir Memorial Poly Clinic,Faisalabad,Metropole road Razaabad Faisalabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Family Life Care Hospital,Faisalabad,"Humayun Town, Ahmed Commercial Market, Near PSO Petrol Pump Jaranwala Road Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Faraz Medicare,Faisalabad,"8 Chak, Near Al Sultan Petroleum Ring Road Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.463137,73.046885
Fatima Clinic (Chak 70),Faisalabad,"Fatima Clinic, Main Sheikhupura Road, Johal Stop Sheikhupura Road Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Fatima clinic (Faisalabad),Faisalabad,Gulistan Colony Gulistan Colony Faisalabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Fatima Fitness And Physiotherapy Clinic,Faisalabad,"452-A, Near Faisal Hospital Peoples Colony Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Kabeer Cardiocare,Multan,"Opposite Al Khaliq Hospital, Al Rahim Colony Nishtar Road Multan",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Faisalabad Medical University Hospital,Faisalabad,Sargodha Road Crestex Faisalabad,https://static.marham.pk/assets/hospitals/1155/punjab-medical-college-faislabada-54_450X450.jpg,31.47776,73.077149
Faisalabad Pain Clinic,Faisalabad,"Canal Road, Faisal Hospital Canal Road Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Faisalabad Skin Care and Aesthetic Clinic,Faisalabad,"P-147 Tanki Wala Road, Block B People\'s Colony No 1 Peoples Colony 1 Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Faisalabad Specialists Clinic (Peoples Colony),Faisalabad,Basement IDC Building Satyana Road Faisalabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Faiz Clinic,Faisalabad,Near Gourmet Bakery Gulistan Colony Faisalabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Fakhar Medical Center,Faisalabad,"Green Belt Rd, Block Z Madina Town Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.420689,73.120813
Falah-E-Millat Hospital,Faisalabad,"B, 1353 Street Number 1 Sana Ullah Road Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.383299,73.067625
Falah-E-Millat Hospital,Faisalabad,"1353 B, Rana Sanaullah Road Nisar colony Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.411629,73.102712
Famfirst Medical Center,Faisalabad,"Commercial D Market,C Block Amin Town Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Family Care Clinic (Faisalabad),Faisalabad,"Muniawala Stop, Arif Road, Near Zee Garden Sheikhupura Road Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Family Dental Care Clinic,Faisalabad,"158-A Sargodha Roadd, Lasani Town Sargodha Road Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Executive Medical Complex,Faisalabad,Ghulamabad Ghulamabad Faisalabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Exercise Medicine Clinic,Faisalabad,"Bin Inam Physiotherapy Clinic, Near Lasaal School system, Satyana Road. People Colony 1 Peoples Colony 1 Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Eyezone Opticals,Faisalabad,Taj Colony Faisalabad millat road Faisalabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Faisalabad Diabetic Center,Faisalabad,"328-A, Jinnah Colony Civil Lines Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Faisalabad Diabetic Center,Faisalabad,328-A Civil Lines Faisalabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.420642,73.065144
Faisalabad Institute of Research and Clinical Psychology,Faisalabad,"House 336, Street 6, Nemat Colony 1 Medina Colony Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Dr. Zeeshan Clinic,Faisalabad,63 B Block Muslim Town Faisalabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Drsadia's Skin Care Clinic,Faisalabad,"Plot-804-B. D Ground, Jungle Singh Street, Opposite Govt Rehmania High School,People\'s Colony No 1 Peoples Colony 1 Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
DUAA Medicare,Faisalabad,30-A Amin Town Faisalabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Ehsaan Medical Center (Faislabad),Faisalabad,"Ehsaan Medical Center, 422 GB Tandlianwala Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Eilya Care Home,Faisalabad,"Active Life Rehabilitation, Plot-7 Street Number 2 Officer Colony Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Emaan Clinic (Faisalabad),Faisalabad,"14 C Khawaja Islam Road, C Block C People\'s Colony No 1 Peoples Colony 1 Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Dr. Sara clinic,Faisalabad,84 B iqbal chowk sadar bazar Near The Smart school Faisalabad Faisalabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Dr. Sumra Adnan Clinic,Faisalabad,"Raja Road, Opposit White Rose School, Gulistan Colony #1 Gulistan Colony Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Dr. Tahir Bari Clinic,Faisalabad,Block B Ghulam Muhammad Abad Faisalabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Dr. Tariq Rasheed Clinic,Faisalabad,63 Main Road Jinnah Colony Faisalabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Dr. Waris Clinic,Faisalabad,Novelty pull Aminabad Faisalabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.393709,73.074383
Dr. Zahid Abbas Clinic,Faisalabad,"P_172, 66 Foot Bazar Amin Town Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Dr Wasim Mushtaq Dental Clinic,Faisalabad,"548-B, Lasal Road, Near Mian Polyclinic, Satiyana Road Satyana Road Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Dr. Arif Maan Clinic,Faisalabad,Saleemi Chowk Satyana Road Faisalabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Dr. Dilshad Gill Clinic,Faisalabad,Opp. Crescent Textile Mills Sargodha Road Faisalabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Dr. Javed Iqbal Clinic,Faisalabad,"65-X, Jattan Wala Chowk, Imtiaz Shaheed Road, Block X Madina Town Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Dr. Naeem Akhtar ENT Clinic,Faisalabad,Hashmat Chowk Gulistan Colony Faisalabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Dr. Sajid Randhawa Clinic,Faisalabad,"Makkah Commercial Market, Near Eden Garden Canal Road Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Dr Raza Ali Saif Clinic,Faisalabad,"FDA Flat 17, Shop 5, Near Police Station Madina Town Madina Town Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.425239,73.119807
Dr Sadaf Zubair Clinic,Faisalabad,"Ghosia Chowk, C Block, Gulfishan Colony Jhang Road Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Dr Shahid Ahmed Heera Clinic,Faisalabad,"Main Blvd, Near Manzar Medical Center & Poly Clinic, Block D Peoples Colony No 1 Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.403248,73.106551
Dr Shahnawaz Bal (Modern Dental Surgery - Clinic),Faisalabad,"Modern Dental Surgery, Main Susan Road, Near Kohinoor Flats Kohinoor City Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Dr Tamsila - Derma Lounge,Faisalabad,"Derma Lounge, 330-D, Khawaja Islam Road, Shadman Colony, Block D, Peoples Colony No 1 Peoples Colony 1 Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Dr Uzma Ali Clinic,Faisalabad,Makkah Commerical Market Eden Garden Faisalabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Health clinic,Faisalabad,near chase value Opposite Macdonald Satyana Road Faisalabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
HEALTH IN POLYCLINIC,Faisalabad,Gulistan colony Gulistan Colony Faisalabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Health Zone,Faisalabad,"C 672 Society Road, Amin Town Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Abid Hospital,Islamabad,"1st floor, 21 Huma plaza, Fazal e Haq road (opposite poly clinic hospital) Blue Area G-7 Islamabad",https://static.marham.pk/assets/hospitals/1738/download-9-5_450X450.png,33.72253,73.082228
Haji Ramzan Welfare Hospital,Faisalabad,"Faisalabad Road, Mujahidpura. Gujranwala Mujahid Pura Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Dr Ali Ahmad Clinic,Faisalabad,Near Rehmat Medical Store Bilal Nagar Faisalabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Dr Amna Ahmed Clinic,Faisalabad,"Shop # 36, Opposite to Shell Petrol Pump, Behind PMC Cricket Ground, Main Sargodha Road, Muslim Town-1 Sargodha Road Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Dr Faiza Umar Clinic,Faisalabad,"461 F Block, Eden Valley Canal Road Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Dr Farha Clinic (Faisalabad),Faisalabad,"33 G, Gulistan Colony # 1, Raja Road Gulistan Colony Faisalabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Dr Hafiz Tahir Jameel,Faisalabad,Rasheed Chowk Block B Samanabad Road Samanabad Faisalabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.390194,73.070567
"Dr Hussnain Ashfaq (child specialist) Children care clinic ,",Faisalabad,Main road Masoodabad Rd Samanabad Samnabad Faisalabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
